unique_id,reads,np_repeat
324978m_E09_ZM119.fsa,30,11
324978m_E09_ZM119.fsa,51,11
324978m_E09_ZM119.fsa,61,12
324978m_E09_ZM119.fsa,31,12
324978m_E09_ZM119.fsa,76,12
324978m_E09_ZM119.fsa,73,12
324978m_E09_ZM119.fsa,71,12
324978m_E09_ZM119.fsa,115,12
324978m_E09_ZM119.fsa,35,13
324978m_E09_ZM119.fsa,137,13
324978m_E09_ZM119.fsa,51,13
324978m_E09_ZM119.fsa,763,14
324978m_E09_ZM119.fsa,198,15
324978m_E09_ZM119.fsa,108,15
324978m_E09_ZM119.fsa,58,15
324978m_E09_ZM119.fsa,614,15
324978m_E09_ZM119.fsa,215,15
324978m_E09_ZM119.fsa,749,15
324978m_E09_ZM119.fsa,5165,15
324978m_E09_ZM119.fsa,193,15
324978m_E09_ZM119.fsa,29908,16
324978m_E09_ZM119.fsa,170,16
324978m_E09_ZM119.fsa,30250,17
324978m_E09_ZM119.fsa,1330,18
324978m_E09_ZM119.fsa,118,19
324978m_E09_ZM119.fsa,34,20
324978m_E09_ZM119.fsa,85,20
324978m_E09_ZM119.fsa,32,20
324978m_E09_ZM119.fsa,88,21
324978m_E09_ZM119.fsa,87,22
324978m_E09_ZM119.fsa,115,23
324978m_E09_ZM119.fsa,68,24
324978m_E09_ZM119.fsa,102,24
324978m_E09_ZM119.fsa,39,25
324978m_E09_ZM119.fsa,247,25
324978m_E09_ZM119.fsa,44,25
324978m_E09_ZM119.fsa,779,26
324978m_E09_ZM119.fsa,84,26
324978m_E09_ZM119.fsa,3616,27
324978m_E09_ZM119.fsa,47,27
324978m_E09_ZM119.fsa,13779,28
324978m_E09_ZM119.fsa,69,28
324978m_E09_ZM119.fsa,31474,29
324978m_E09_ZM119.fsa,740,30
324978m_E09_ZM119.fsa,84,31
324978m_E09_ZM119.fsa,68,32
324978m_E09_ZM119.fsa,101,32
324978m_E09_ZM119.fsa,45,49
324978m_E09_ZM119.fsa,48,49
324978m_E09_ZM119.fsa,30,54
324978m_E09_ZM119.fsa,54,123
324978m_E09_ZM119.fsa,39,124
324978m_E09_ZM119.fsa,50,125
324978m_E09_ZM119.fsa,65,127
324978m_E09_ZM119.fsa,108,127
324978m_E09_ZM119.fsa,37,129
324978m_E09_ZM119.fsa,31,131
324978m_E09_ZM119.fsa,31,132
324978m_E10_ZM120.fsa,79,8
324978m_E10_ZM120.fsa,58,8
324978m_E10_ZM120.fsa,32,9
324978m_E10_ZM120.fsa,42,9
324978m_E10_ZM120.fsa,55,10
324978m_E10_ZM120.fsa,42,10
324978m_E10_ZM120.fsa,70,11
324978m_E10_ZM120.fsa,39,12
324978m_E10_ZM120.fsa,82,12
324978m_E10_ZM120.fsa,80,13
324978m_E10_ZM120.fsa,134,13
324978m_E10_ZM120.fsa,41,14
324978m_E10_ZM120.fsa,146,14
324978m_E10_ZM120.fsa,331,15
324978m_E10_ZM120.fsa,235,16
324978m_E10_ZM120.fsa,95,16
324978m_E10_ZM120.fsa,42,16
324978m_E10_ZM120.fsa,443,16
324978m_E10_ZM120.fsa,175,16
324978m_E10_ZM120.fsa,395,16
324978m_E10_ZM120.fsa,3537,16
324978m_E10_ZM120.fsa,142,16
324978m_E10_ZM120.fsa,20601,17
324978m_E10_ZM120.fsa,188,17
324978m_E10_ZM120.fsa,31154,18
324978m_E10_ZM120.fsa,977,19
324978m_E10_ZM120.fsa,156,20
324978m_E10_ZM120.fsa,158,21
324978m_E10_ZM120.fsa,172,22
324978m_E10_ZM120.fsa,137,23
324978m_E10_ZM120.fsa,179,24
324978m_E10_ZM120.fsa,36,25
324978m_E10_ZM120.fsa,202,25
324978m_E10_ZM120.fsa,446,26
324978m_E10_ZM120.fsa,75,26
324978m_E10_ZM120.fsa,41,26
324978m_E10_ZM120.fsa,1580,26
324978m_E10_ZM120.fsa,161,26
324978m_E10_ZM120.fsa,6682,27
324978m_E10_ZM120.fsa,63,27
324978m_E10_ZM120.fsa,24535,28
324978m_E10_ZM120.fsa,110,28
324978m_E10_ZM120.fsa,31748,29
324978m_E10_ZM120.fsa,2183,30
324978m_E10_ZM120.fsa,109,31
324978m_E10_ZM120.fsa,83,31
324978m_E10_ZM120.fsa,69,32
324978m_E10_ZM120.fsa,137,32
324978m_E10_ZM120.fsa,58,33
324978m_E10_ZM120.fsa,31,34
324978m_E10_ZM120.fsa,44,35
324978m_E10_ZM120.fsa,47,36
324978m_E10_ZM120.fsa,44,37
324978m_E10_ZM120.fsa,42,38
324978m_E10_ZM120.fsa,54,39
324978m_E10_ZM120.fsa,62,40
324978m_E10_ZM120.fsa,57,41
324978m_E10_ZM120.fsa,57,42
324978m_E10_ZM120.fsa,57,43
324978m_E10_ZM120.fsa,91,44
324978m_E10_ZM120.fsa,167,45
324978m_E10_ZM120.fsa,456,46
324978m_E10_ZM120.fsa,1068,47
324978m_E10_ZM120.fsa,1478,48
324978m_E10_ZM120.fsa,115,49
324978m_E10_ZM120.fsa,40,50
324978m_E10_ZM120.fsa,52,50
324978m_E10_ZM120.fsa,43,50
324978m_E10_ZM120.fsa,79,127
324978m_E10_ZM120.fsa,171,127
324978m_E10_ZM120.fsa,34,128
324978m_E11_ZM121.fsa,67,8
324978m_E11_ZM121.fsa,80,8
324978m_E11_ZM121.fsa,56,9
324978m_E11_ZM121.fsa,32,9
324978m_E11_ZM121.fsa,58,10
324978m_E11_ZM121.fsa,78,11
324978m_E11_ZM121.fsa,35,11
324978m_E11_ZM121.fsa,39,11
324978m_E11_ZM121.fsa,118,11
324978m_E11_ZM121.fsa,66,12
324978m_E11_ZM121.fsa,132,12
324978m_E11_ZM121.fsa,34,13
324978m_E11_ZM121.fsa,169,13
324978m_E11_ZM121.fsa,782,14
324978m_E11_ZM121.fsa,200,15
324978m_E11_ZM121.fsa,217,15
324978m_E11_ZM121.fsa,642,16
324978m_E11_ZM121.fsa,376,16
324978m_E11_ZM121.fsa,1539,16
324978m_E11_ZM121.fsa,5906,16
324978m_E11_ZM121.fsa,161,16
324978m_E11_ZM121.fsa,29995,17
324978m_E11_ZM121.fsa,269,17
324978m_E11_ZM121.fsa,29936,17
324978m_E11_ZM121.fsa,29936,17
324978m_E11_ZM121.fsa,1232,18
324978m_E11_ZM121.fsa,115,19
324978m_E11_ZM121.fsa,84,20
324978m_E11_ZM121.fsa,72,21
324978m_E11_ZM121.fsa,95,22
324978m_E11_ZM121.fsa,136,23
324978m_E11_ZM121.fsa,139,24
324978m_E11_ZM121.fsa,43,25
324978m_E11_ZM121.fsa,286,25
324978m_E11_ZM121.fsa,69,25
324978m_E11_ZM121.fsa,842,26
324978m_E11_ZM121.fsa,93,26
324978m_E11_ZM121.fsa,3694,27
324978m_E11_ZM121.fsa,44,27
324978m_E11_ZM121.fsa,13064,28
324978m_E11_ZM121.fsa,85,28
324978m_E11_ZM121.fsa,30307,29
324978m_E11_ZM121.fsa,1593,30
324978m_E11_ZM121.fsa,122,31
324978m_E11_ZM121.fsa,91,32
324978m_E11_ZM121.fsa,110,32
324978m_E11_ZM121.fsa,41,33
324978m_E11_ZM121.fsa,48,49
324978m_E11_ZM121.fsa,62,122
324978m_E11_ZM121.fsa,35,123
324978m_E11_ZM121.fsa,81,124
324978m_E11_ZM121.fsa,47,124
324978m_E11_ZM121.fsa,73,125
324978m_E11_ZM121.fsa,55,125
324978m_E11_ZM121.fsa,75,125
324978m_E11_ZM121.fsa,61,126
324978m_E11_ZM121.fsa,81,127
324978m_E12_ZM122.fsa,41,5
324978m_E12_ZM122.fsa,56,5
324978m_E12_ZM122.fsa,77,5
324978m_E12_ZM122.fsa,42,6
324978m_E12_ZM122.fsa,47,6
324978m_E12_ZM122.fsa,61,8
324978m_E12_ZM122.fsa,95,9
324978m_E12_ZM122.fsa,41,10
324978m_E12_ZM122.fsa,128,11
324978m_E12_ZM122.fsa,214,12
324978m_E12_ZM122.fsa,703,13
324978m_E12_ZM122.fsa,1380,13
324978m_E12_ZM122.fsa,38,13
324978m_E12_ZM122.fsa,9393,14
324978m_E12_ZM122.fsa,30927,15
324978m_E12_ZM122.fsa,267,15
324978m_E12_ZM122.fsa,125,15
324978m_E12_ZM122.fsa,4198,15
324978m_E12_ZM122.fsa,49,15
324978m_E12_ZM122.fsa,29327,16
324978m_E12_ZM122.fsa,30255,17
324978m_E12_ZM122.fsa,30255,17
324978m_E12_ZM122.fsa,915,18
324978m_E12_ZM122.fsa,53,19
324978m_E12_ZM122.fsa,349,19
324978m_E12_ZM122.fsa,53,20
324978m_E12_ZM122.fsa,120,20
324978m_E12_ZM122.fsa,34,22
324978m_E12_ZM122.fsa,51,22
324978m_E12_ZM122.fsa,34,23
324978m_E12_ZM122.fsa,43,25
324978m_E12_ZM122.fsa,65,26
324978m_E12_ZM122.fsa,89,26
324978m_E12_ZM122.fsa,147,27
324978m_E12_ZM122.fsa,47,47
324978m_E12_ZM122.fsa,39,120
324978m_E12_ZM122.fsa,64,122
324978m_E12_ZM122.fsa,47,122
324978m_E12_ZM122.fsa,79,123
324978m_E12_ZM122.fsa,88,123
324978m_E12_ZM122.fsa,60,123
324978m_E12_ZM122.fsa,35,124
324978m_E12_ZM122.fsa,64,125
324978m_E12_ZM122.fsa,60,126
324978m_F01_ZM123.fsa,62,7
324978m_F01_ZM123.fsa,43,8
324978m_F01_ZM123.fsa,56,9
324978m_F01_ZM123.fsa,63,10
324978m_F01_ZM123.fsa,39,10
324978m_F01_ZM123.fsa,75,10
324978m_F01_ZM123.fsa,67,11
324978m_F01_ZM123.fsa,90,11
324978m_F01_ZM123.fsa,67,12
324978m_F01_ZM123.fsa,87,12
324978m_F01_ZM123.fsa,632,12
324978m_F01_ZM123.fsa,115,13
324978m_F01_ZM123.fsa,180,14
324978m_F01_ZM123.fsa,54,14
324978m_F01_ZM123.fsa,39,14
324978m_F01_ZM123.fsa,643,14
324978m_F01_ZM123.fsa,49,14
324978m_F01_ZM123.fsa,760,14
324978m_F01_ZM123.fsa,4133,14
324978m_F01_ZM123.fsa,117,14
324978m_F01_ZM123.fsa,29351,15
324978m_F01_ZM123.fsa,30409,16
324978m_F01_ZM123.fsa,924,17
324978m_F01_ZM123.fsa,94,18
324978m_F01_ZM123.fsa,39,19
324978m_F01_ZM123.fsa,76,19
324978m_F01_ZM123.fsa,69,20
324978m_F01_ZM123.fsa,66,21
324978m_F01_ZM123.fsa,100,22
324978m_F01_ZM123.fsa,61,23
324978m_F01_ZM123.fsa,81,24
324978m_F01_ZM123.fsa,88,25
324978m_F01_ZM123.fsa,194,26
324978m_F01_ZM123.fsa,430,27
324978m_F01_ZM123.fsa,41,28
324978m_F01_ZM123.fsa,73,28
324978m_F01_ZM123.fsa,76,29
324978m_F01_ZM123.fsa,88,29
324978m_F01_ZM123.fsa,109,30
324978m_F01_ZM123.fsa,152,30
324978m_F01_ZM123.fsa,152,31
324978m_F01_ZM123.fsa,211,31
324978m_F01_ZM123.fsa,200,32
324978m_F01_ZM123.fsa,248,32
324978m_F01_ZM123.fsa,282,33
324978m_F01_ZM123.fsa,198,33
324978m_F01_ZM123.fsa,314,34
324978m_F01_ZM123.fsa,150,34
324978m_F01_ZM123.fsa,294,35
324978m_F01_ZM123.fsa,78,35
324978m_F01_ZM123.fsa,304,36
324978m_F01_ZM123.fsa,283,37
324978m_F01_ZM123.fsa,268,38
324978m_F01_ZM123.fsa,277,39
324978m_F01_ZM123.fsa,311,40
324978m_F01_ZM123.fsa,341,41
324978m_F01_ZM123.fsa,286,42
324978m_F01_ZM123.fsa,493,43
324978m_F01_ZM123.fsa,1226,44
324978m_F01_ZM123.fsa,3366,45
324978m_F01_ZM123.fsa,7706,46
324978m_F01_ZM123.fsa,10905,47
324978m_F01_ZM123.fsa,470,48
324978m_F01_ZM123.fsa,55,49
324978m_F01_ZM123.fsa,38,49
324978m_F01_ZM123.fsa,36,50
324978m_F01_ZM123.fsa,37,51
324978m_F01_ZM123.fsa,105,51
324978m_F01_ZM123.fsa,128,52
324978m_F01_ZM123.fsa,46,53
324978m_F01_ZM123.fsa,36,55
324978m_F01_ZM123.fsa,62,123
324978m_F01_ZM123.fsa,40,124
324978m_F01_ZM123.fsa,51,126
324978m_F02_ZM124.fsa,65,7
324978m_F02_ZM124.fsa,54,7
324978m_F02_ZM124.fsa,48,9
324978m_F02_ZM124.fsa,62,10
324978m_F02_ZM124.fsa,41,11
324978m_F02_ZM124.fsa,87,11
324978m_F02_ZM124.fsa,73,12
324978m_F02_ZM124.fsa,107,12
324978m_F02_ZM124.fsa,63,13
324978m_F02_ZM124.fsa,134,13
324978m_F02_ZM124.fsa,57,14
324978m_F02_ZM124.fsa,459,14
324978m_F02_ZM124.fsa,45,15
324978m_F02_ZM124.fsa,197,15
324978m_F02_ZM124.fsa,75,15
324978m_F02_ZM124.fsa,72,15
324978m_F02_ZM124.fsa,505,15
324978m_F02_ZM124.fsa,167,15
324978m_F02_ZM124.fsa,581,15
324978m_F02_ZM124.fsa,3886,15
324978m_F02_ZM124.fsa,97,15
324978m_F02_ZM124.fsa,23107,16
324978m_F02_ZM124.fsa,31047,17
324978m_F02_ZM124.fsa,31047,17
324978m_F02_ZM124.fsa,1785,18
324978m_F02_ZM124.fsa,133,19
324978m_F02_ZM124.fsa,98,20
324978m_F02_ZM124.fsa,102,21
324978m_F02_ZM124.fsa,123,22
324978m_F02_ZM124.fsa,42,23
324978m_F02_ZM124.fsa,150,23
324978m_F02_ZM124.fsa,43,24
324978m_F02_ZM124.fsa,126,24
324978m_F02_ZM124.fsa,50,25
324978m_F02_ZM124.fsa,214,25
324978m_F02_ZM124.fsa,522,26
324978m_F02_ZM124.fsa,43,26
324978m_F02_ZM124.fsa,2011,27
324978m_F02_ZM124.fsa,7094,28
324978m_F02_ZM124.fsa,16652,29
324978m_F02_ZM124.fsa,457,30
324978m_F02_ZM124.fsa,131,31
324978m_F02_ZM124.fsa,163,31
324978m_F02_ZM124.fsa,131,32
324978m_F02_ZM124.fsa,183,32
324978m_F02_ZM124.fsa,50,32
324978m_F02_ZM124.fsa,162,32
324978m_F02_ZM124.fsa,199,32
324978m_F02_ZM124.fsa,180,33
324978m_F02_ZM124.fsa,196,33
324978m_F02_ZM124.fsa,212,34
324978m_F02_ZM124.fsa,169,34
324978m_F02_ZM124.fsa,228,35
324978m_F02_ZM124.fsa,98,35
324978m_F02_ZM124.fsa,229,36
324978m_F02_ZM124.fsa,217,37
324978m_F02_ZM124.fsa,245,38
324978m_F02_ZM124.fsa,258,39
324978m_F02_ZM124.fsa,272,40
324978m_F02_ZM124.fsa,310,41
324978m_F02_ZM124.fsa,501,42
324978m_F02_ZM124.fsa,968,43
324978m_F02_ZM124.fsa,41,43
324978m_F02_ZM124.fsa,2440,44
324978m_F02_ZM124.fsa,39,44
324978m_F02_ZM124.fsa,5912,45
324978m_F02_ZM124.fsa,11581,46
324978m_F02_ZM124.fsa,12671,47
324978m_F02_ZM124.fsa,767,48
324978m_F02_ZM124.fsa,69,49
324978m_F02_ZM124.fsa,74,51
324978m_F02_ZM124.fsa,128,52
324978m_F02_ZM124.fsa,117,53
324978m_F02_ZM124.fsa,82,125
324978m_F02_ZM124.fsa,38,126
324978m_F02_ZM124.fsa,62,128
324978m_F02_ZM124.fsa,37,130
324978m_F03_ZM125.fsa,74,7
324978m_F03_ZM125.fsa,65,7
324978m_F03_ZM125.fsa,36,8
324978m_F03_ZM125.fsa,40,8
324978m_F03_ZM125.fsa,35,9
324978m_F03_ZM125.fsa,47,9
324978m_F03_ZM125.fsa,81,10
324978m_F03_ZM125.fsa,109,11
324978m_F03_ZM125.fsa,59,12
324978m_F03_ZM125.fsa,123,12
324978m_F03_ZM125.fsa,37,13
324978m_F03_ZM125.fsa,167,13
324978m_F03_ZM125.fsa,30,14
324978m_F03_ZM125.fsa,666,14
324978m_F03_ZM125.fsa,259,15
324978m_F03_ZM125.fsa,146,15
324978m_F03_ZM125.fsa,620,16
324978m_F03_ZM125.fsa,296,16
324978m_F03_ZM125.fsa,714,16
324978m_F03_ZM125.fsa,4597,16
324978m_F03_ZM125.fsa,224,16
324978m_F03_ZM125.fsa,28103,17
324978m_F03_ZM125.fsa,129,17
324978m_F03_ZM125.fsa,30662,17
324978m_F03_ZM125.fsa,1501,18
324978m_F03_ZM125.fsa,217,19
324978m_F03_ZM125.fsa,142,19
324978m_F03_ZM125.fsa,364,20
324978m_F03_ZM125.fsa,35,21
324978m_F03_ZM125.fsa,133,21
324978m_F03_ZM125.fsa,182,22
324978m_F03_ZM125.fsa,207,23
324978m_F03_ZM125.fsa,245,24
324978m_F03_ZM125.fsa,33,25
324978m_F03_ZM125.fsa,441,25
324978m_F03_ZM125.fsa,64,26
324978m_F03_ZM125.fsa,1529,26
324978m_F03_ZM125.fsa,156,26
324978m_F03_ZM125.fsa,6210,27
324978m_F03_ZM125.fsa,89,27
324978m_F03_ZM125.fsa,22673,28
324978m_F03_ZM125.fsa,147,28
324978m_F03_ZM125.fsa,31841,29
324978m_F03_ZM125.fsa,1201,30
324978m_F03_ZM125.fsa,118,31
324978m_F03_ZM125.fsa,76,32
324978m_F03_ZM125.fsa,102,32
324978m_F03_ZM125.fsa,31,33
324978m_F03_ZM125.fsa,41,40
324978m_F03_ZM125.fsa,74,41
324978m_F03_ZM125.fsa,125,42
324978m_F03_ZM125.fsa,31,45
324978m_F03_ZM125.fsa,46,46
324978m_F03_ZM125.fsa,30,47
324978m_F03_ZM125.fsa,50,49
324978m_F03_ZM125.fsa,58,49
324978m_F03_ZM125.fsa,46,55
324978m_F03_ZM125.fsa,41,56
324978m_F03_ZM125.fsa,40,124
324978m_F03_ZM125.fsa,216,124
324978m_F03_ZM125.fsa,35,125
324978m_F03_ZM125.fsa,34,125
324978m_F03_ZM125.fsa,169,126
324978m_F03_ZM125.fsa,33,127
324978m_F03_ZM125.fsa,39,128
324978m_F04_ZM126.fsa,67,10
324978m_F04_ZM126.fsa,60,10
324978m_F04_ZM126.fsa,56,10
324978m_F04_ZM126.fsa,31,11
324978m_F04_ZM126.fsa,43,11
324978m_F04_ZM126.fsa,45,12
324978m_F04_ZM126.fsa,73,13
324978m_F04_ZM126.fsa,64,13
324978m_F04_ZM126.fsa,53,13
324978m_F04_ZM126.fsa,78,13
324978m_F04_ZM126.fsa,120,14
324978m_F04_ZM126.fsa,87,15
324978m_F04_ZM126.fsa,199,15
324978m_F04_ZM126.fsa,146,16
324978m_F04_ZM126.fsa,90,16
324978m_F04_ZM126.fsa,41,16
324978m_F04_ZM126.fsa,436,16
324978m_F04_ZM126.fsa,241,16
324978m_F04_ZM126.fsa,508,16
324978m_F04_ZM126.fsa,3086,16
324978m_F04_ZM126.fsa,140,16
324978m_F04_ZM126.fsa,20322,17
324978m_F04_ZM126.fsa,99,17
324978m_F04_ZM126.fsa,31288,18
324978m_F04_ZM126.fsa,1039,19
324978m_F04_ZM126.fsa,248,20
324978m_F04_ZM126.fsa,232,20
324978m_F04_ZM126.fsa,576,21
324978m_F04_ZM126.fsa,66,22
324978m_F04_ZM126.fsa,61,23
324978m_F04_ZM126.fsa,41,23
324978m_F04_ZM126.fsa,136,24
324978m_F04_ZM126.fsa,138,25
324978m_F04_ZM126.fsa,320,26
324978m_F04_ZM126.fsa,51,26
324978m_F04_ZM126.fsa,75,26
324978m_F04_ZM126.fsa,1177,26
324978m_F04_ZM126.fsa,114,26
324978m_F04_ZM126.fsa,5137,27
324978m_F04_ZM126.fsa,74,27
324978m_F04_ZM126.fsa,18781,28
324978m_F04_ZM126.fsa,122,28
324978m_F04_ZM126.fsa,32001,29
324978m_F04_ZM126.fsa,1233,30
324978m_F04_ZM126.fsa,53,31
324978m_F04_ZM126.fsa,44,31
324978m_F04_ZM126.fsa,59,32
324978m_F04_ZM126.fsa,137,32
324978m_F04_ZM126.fsa,47,33
324978m_F04_ZM126.fsa,30,39
324978m_F04_ZM126.fsa,62,40
324978m_F04_ZM126.fsa,149,41
324978m_F04_ZM126.fsa,224,42
324978m_F04_ZM126.fsa,31,45
324978m_F04_ZM126.fsa,31,46
324978m_F04_ZM126.fsa,53,49
324978m_F04_ZM126.fsa,49,49
324978m_F04_ZM126.fsa,35,54
324978m_F04_ZM126.fsa,63,55
324978m_F04_ZM126.fsa,62,56
324978m_F04_ZM126.fsa,36,72
324978m_F04_ZM126.fsa,34,124
324978m_F04_ZM126.fsa,150,124
324978m_F04_ZM126.fsa,37,125
324978m_F04_ZM126.fsa,114,126
324978m_F04_ZM126.fsa,35,128
324978m_F05_ZM128.fsa,53,8
324978m_F05_ZM128.fsa,60,8
324978m_F05_ZM128.fsa,57,11
324978m_F05_ZM128.fsa,47,11
324978m_F05_ZM128.fsa,97,11
324978m_F05_ZM128.fsa,67,12
324978m_F05_ZM128.fsa,108,12
324978m_F05_ZM128.fsa,62,13
324978m_F05_ZM128.fsa,142,13
324978m_F05_ZM128.fsa,102,14
324978m_F05_ZM128.fsa,220,14
324978m_F05_ZM128.fsa,55,14
324978m_F05_ZM128.fsa,317,14
324978m_F05_ZM128.fsa,92,14
324978m_F05_ZM128.fsa,176,14
324978m_F05_ZM128.fsa,1630,14
324978m_F05_ZM128.fsa,83,14
324978m_F05_ZM128.fsa,10518,15
324978m_F05_ZM128.fsa,86,15
324978m_F05_ZM128.fsa,30785,16
324978m_F05_ZM128.fsa,70,16
324978m_F05_ZM128.fsa,30785,17
324978m_F05_ZM128.fsa,872,18
324978m_F05_ZM128.fsa,157,19
324978m_F05_ZM128.fsa,86,20
324978m_F05_ZM128.fsa,194,21
324978m_F05_ZM128.fsa,91,22
324978m_F05_ZM128.fsa,104,23
324978m_F05_ZM128.fsa,138,24
324978m_F05_ZM128.fsa,54,25
324978m_F05_ZM128.fsa,125,25
324978m_F05_ZM128.fsa,95,25
324978m_F05_ZM128.fsa,82,26
324978m_F05_ZM128.fsa,121,27
324978m_F05_ZM128.fsa,65,28
324978m_F05_ZM128.fsa,119,28
324978m_F05_ZM128.fsa,109,29
324978m_F05_ZM128.fsa,120,29
324978m_F05_ZM128.fsa,133,29
324978m_F05_ZM128.fsa,168,30
324978m_F05_ZM128.fsa,112,30
324978m_F05_ZM128.fsa,103,31
324978m_F05_ZM128.fsa,96,31
324978m_F05_ZM128.fsa,109,32
324978m_F05_ZM128.fsa,154,32
324978m_F05_ZM128.fsa,139,33
324978m_F05_ZM128.fsa,213,33
324978m_F05_ZM128.fsa,87,33
324978m_F05_ZM128.fsa,163,33
324978m_F05_ZM128.fsa,250,33
324978m_F05_ZM128.fsa,178,33
324978m_F05_ZM128.fsa,210,33
324978m_F05_ZM128.fsa,213,33
324978m_F05_ZM128.fsa,275,34
324978m_F05_ZM128.fsa,193,34
324978m_F05_ZM128.fsa,286,35
324978m_F05_ZM128.fsa,106,35
324978m_F05_ZM128.fsa,318,36
324978m_F05_ZM128.fsa,313,37
324978m_F05_ZM128.fsa,319,38
324978m_F05_ZM128.fsa,316,39
324978m_F05_ZM128.fsa,324,40
324978m_F05_ZM128.fsa,394,41
324978m_F05_ZM128.fsa,569,42
324978m_F05_ZM128.fsa,1121,43
324978m_F05_ZM128.fsa,2908,44
324978m_F05_ZM128.fsa,75,44
324978m_F05_ZM128.fsa,7330,45
324978m_F05_ZM128.fsa,78,45
324978m_F05_ZM128.fsa,15270,46
324978m_F05_ZM128.fsa,19173,47
324978m_F05_ZM128.fsa,1117,48
324978m_F05_ZM128.fsa,120,49
324978m_F05_ZM128.fsa,98,51
324978m_F05_ZM128.fsa,56,51
324978m_F05_ZM128.fsa,161,52
324978m_F05_ZM128.fsa,59,52
324978m_F05_ZM128.fsa,44,52
324978m_F05_ZM128.fsa,115,52
324978m_F05_ZM128.fsa,82,53
324978m_F05_ZM128.fsa,69,53
324978m_F05_ZM128.fsa,50,54
324978m_F05_ZM128.fsa,48,55
324978m_F05_ZM128.fsa,48,56
324978m_F05_ZM128.fsa,56,57
324978m_F05_ZM128.fsa,53,58
324978m_F05_ZM128.fsa,57,59
324978m_F05_ZM128.fsa,45,61
324978m_F05_ZM128.fsa,41,62
324978m_F05_ZM128.fsa,80,124
324978m_F05_ZM128.fsa,125,124
324978m_F05_ZM128.fsa,493,124
324978m_F05_ZM128.fsa,92,125
324978m_F05_ZM128.fsa,53,126
324978m_F05_ZM128.fsa,127,126
324978m_F06_ZM129.fsa,53,9
324978m_F06_ZM129.fsa,74,9
324978m_F06_ZM129.fsa,59,9
324978m_F06_ZM129.fsa,51,9
324978m_F06_ZM129.fsa,46,11
324978m_F06_ZM129.fsa,44,12
324978m_F06_ZM129.fsa,68,12
324978m_F06_ZM129.fsa,46,13
324978m_F06_ZM129.fsa,105,13
324978m_F06_ZM129.fsa,84,13
324978m_F06_ZM129.fsa,130,13
324978m_F06_ZM129.fsa,59,14
324978m_F06_ZM129.fsa,156,14
324978m_F06_ZM129.fsa,55,15
324978m_F06_ZM129.fsa,193,15
324978m_F06_ZM129.fsa,352,16
324978m_F06_ZM129.fsa,269,16
324978m_F06_ZM129.fsa,86,16
324978m_F06_ZM129.fsa,49,16
324978m_F06_ZM129.fsa,517,16
324978m_F06_ZM129.fsa,218,16
324978m_F06_ZM129.fsa,647,16
324978m_F06_ZM129.fsa,4084,16
324978m_F06_ZM129.fsa,148,16
324978m_F06_ZM129.fsa,26048,17
324978m_F06_ZM129.fsa,260,17
324978m_F06_ZM129.fsa,30811,18
324978m_F06_ZM129.fsa,975,19
324978m_F06_ZM129.fsa,53,20
324978m_F06_ZM129.fsa,156,20
324978m_F06_ZM129.fsa,39,20
324978m_F06_ZM129.fsa,43,20
324978m_F06_ZM129.fsa,134,20
324978m_F06_ZM129.fsa,226,20
324978m_F06_ZM129.fsa,127,21
324978m_F06_ZM129.fsa,63,22
324978m_F06_ZM129.fsa,67,22
324978m_F06_ZM129.fsa,102,23
324978m_F06_ZM129.fsa,108,24
324978m_F06_ZM129.fsa,36,25
324978m_F06_ZM129.fsa,61,25
324978m_F06_ZM129.fsa,119,26
324978m_F06_ZM129.fsa,130,27
324978m_F06_ZM129.fsa,184,28
324978m_F06_ZM129.fsa,230,29
324978m_F06_ZM129.fsa,402,30
324978m_F06_ZM129.fsa,1065,31
324978m_F06_ZM129.fsa,58,31
324978m_F06_ZM129.fsa,3729,32
324978m_F06_ZM129.fsa,48,32
324978m_F06_ZM129.fsa,11345,33
324978m_F06_ZM129.fsa,88,33
324978m_F06_ZM129.fsa,21884,34
324978m_F06_ZM129.fsa,578,35
324978m_F06_ZM129.fsa,40,36
324978m_F06_ZM129.fsa,45,37
324978m_F06_ZM129.fsa,81,37
324978m_F06_ZM129.fsa,74,37
324978m_F06_ZM129.fsa,187,38
324978m_F06_ZM129.fsa,45,39
324978m_F06_ZM129.fsa,37,41
324978m_F06_ZM129.fsa,55,41
324978m_F06_ZM129.fsa,39,42
324978m_F06_ZM129.fsa,99,42
324978m_F06_ZM129.fsa,45,43
324978m_F06_ZM129.fsa,150,43
324978m_F06_ZM129.fsa,59,46
324978m_F06_ZM129.fsa,125,47
324978m_F06_ZM129.fsa,150,48
324978m_F06_ZM129.fsa,38,50
324978m_F06_ZM129.fsa,44,50
324978m_F06_ZM129.fsa,40,50
324978m_F06_ZM129.fsa,41,50
324978m_F06_ZM129.fsa,60,52
324978m_F06_ZM129.fsa,71,53
324978m_F06_ZM129.fsa,52,124
324978m_F06_ZM129.fsa,111,125
324978m_F06_ZM129.fsa,157,125
324978m_F06_ZM129.fsa,81,126
324978m_F06_ZM129.fsa,35,127
324978m_F06_ZM129.fsa,92,128
324978m_F07_ZM130.fsa,83,5
324978m_F07_ZM130.fsa,41,6
324978m_F07_ZM130.fsa,53,7
324978m_F07_ZM130.fsa,71,8
324978m_F07_ZM130.fsa,46,8
324978m_F07_ZM130.fsa,43,8
